sorted,query,city,name,address,website,email,flagged
true,Soap store,Los Angeles,Yarra 1 Dollar Store,"953 N La Brea Ave, Inglewood, CA 90302, United States",,,
true,Soap store,Los Angeles,Wilshire Beauty,"5377 Wilshire Blvd, Los Angeles, CA 90036, United States",http://www.wilshirebeauty.com/,,
true,Soap store,Los Angeles,EZ Kitchen & Bath Supplies,"8865 W Pico Blvd, Los Angeles, CA 90035, United States",http://www.ezkitchenandbath.net/home.html,,
true,Soap store,Los Angeles,Ralphs,"5245 W Centinela Ave, Los Angeles, CA 90045, United States",https://www.ralphs.com/stores/grocery/ca/los-angeles/ladera-shopping-center/703/00185?cid=loc_70300185_gmb,,
true,Soap store,Los Angeles,Be Brave Beauty Supply Store,"13052 Hawthorne Blvd, Hawthorne, CA 90250, United States",,,
true,Soap store,Los Angeles,LPB Convenience Store,"110 E Anaheim St Suite F, Long Beach, CA 90813, United States",,,
true,Soap store,Los Angeles,LATHER,"6440 Pacific Coast Hwy Suite 160, Long Beach, CA 90803, United States",http://www.lather.com/,,
true,Soap store,Los Angeles,S.B.A.C.M. Save Buying @ C-Mart 420 TOBACCO & CONVENIENCE STORE @ 420,"420 S Pacific Ave, San Pedro, CA 90731, United States",https://brandcrown.page/Sbacm,,
true,Soap store,Los Angeles,L'OCCITANE EN PROVENCE,"3525 W Carson St, Torrance, CA 90503, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST292&y_source=1_MTM3MjIxMjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
true,Soap store,Los Angeles,Central Store,"10105 S Central Ave, Los Angeles, CA 90002, United States",http://central-store.poi.place/,,
true,Soap store,Los Angeles,Last Chance Store,"3550 W Carson St # 404, Torrance, CA 90503, United States",http://lastchancestore.net/,,
true,Soap store,Los Angeles,Janett's 99¢ Store,"10964 Main St, Los Angeles, CA 90061, United States",,,
true,Soap store,Los Angeles,98 cent store,"8542 Rosecrans Ave, Paramount, CA 90723, United States",,,
true,Soap store,Los Angeles,Shades of Afrika,"1001 E 4th St, Long Beach, CA 90802, United States",http://www.shadesofafrika.com/,,
true,Soap store,Los Angeles,Red's Liquor Store,"1201 W Century Blvd, Los Angeles, CA 90044, United States",,,
true,Soap store,Los Angeles,Practical Magicka,"4141 Norse Way unit c, Long Beach, CA 90808, United States",http://www.practicalmagicka.com/,,
true,Soap store,Los Angeles,Lucky 1 food store,"1838 E 83rd St, Los Angeles, CA 90001, United States",,,
true,Soap store,Los Angeles,Hall Market & Liquor Store,"11534 Lakewood Blvd, Downey, CA 90241, United States",,,
true,Soap store,Los Angeles,Ralphs,"3455 Sepulveda Blvd, Torrance, CA 90505, United States",https://www.ralphs.com/stores/grocery/ca/torrance/torrance/703/00110?cid=loc_70300110_gmb,,
true,Soap store,Los Angeles,99¢ Bargain +Plus Discount Store,"3457 Firestone Blvd, South Gate, CA 90280, United States",,,
true,Soap store,Los Angeles,Pink Store Market,"11320 Mona Blvd, Los Angeles, CA 90059, United States",,,
true,Soap store,Los Angeles,Nijiya Market Torrance Store,"2121 W 182nd St, Torrance, CA 90504, United States",http://www.nijiya.com/,,
true,Soap store,Los Angeles,Aerides General Store,"23133 Hawthorne Blvd b13, Torrance, CA 90505, United States",https://www.aeridesgeneralstore.com/,,
true,Soap store,Los Angeles,Moonlight Bath Treats,"651 E University Dr, Carson, CA 90746, United States",https://moonlight-bathtreats.com/,,
true,Soap store,Los Angeles,Grow the Produce Shop,"C 300 S Santa Fe Ave, Los Angeles, CA 90013, United States",https://grow-dtla.com/,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"4311 Lincoln Blvd, Marina Del Rey, CA 90292, United States",https://www.ralphs.com/stores/grocery/ca/marina-del-rey/marina-del-rey/703/00280?cid=loc_70300280_gmb,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"500 N Pacific Coast Hwy, El Segundo, CA 90245, United States",https://www.ralphs.com/stores/grocery/ca/el-segundo/e-el-segundo/703/00645?cid=loc_70300645_gmb,,
true,Soap store,Los Angeles,Ralphs,"1413 Hawthorne Blvd, Redondo Beach, CA 90278, United States",https://www.ralphs.com/stores/grocery/ca/redondo-beach/south-bay/703/00120?cid=loc_70300120_gmb,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"2700 N Sepulveda Blvd, Manhattan Beach, CA 90266, United States",https://www.ralphs.com/stores/grocery/ca/manhattan-beach/manhattan-village-shopping-center/703/00166?cid=loc_70300166_gmb,,
true,Soap store,Los Angeles,Tokyo Central Torrance,"3832 Sepulveda Blvd, Torrance, CA 90505, United States",https://tokyocentral.com/,,
true,Soap store,Los Angeles,Ralphs,"5035 Pacific Coast Hwy, Torrance, CA 90505, United States",https://www.ralphs.com/stores/grocery/ca/torrance/plaza-mayor/703/00088?cid=loc_70300088_gmb,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"30019 Hawthorne Blvd, Rancho Palos Verdes, CA 90275, United States",https://www.ralphs.com/stores/grocery/ca/rancho-palos-verdes/palos-verdes/703/00720?cid=loc_70300720_gmb,,
true,Soap store,Los Angeles,Super Hayat Market,"3964 Redondo Beach Blvd, Torrance, CA 90504, United States",https://www.facebook.com/Super-Hayat-market-828682820526080/,,
true,Soap store,Los Angeles,Northgate Market,"3930 Rosecrans Ave, Hawthorne, CA 90250, United States",http://www.northgatemarket.com/,,
true,Soap store,Los Angeles,Lazy Acres Market - Hermosa Beach,"2510 CA-1, Hermosa Beach, CA 90254, United States",http://www.lazyacres.com/,,
true,Soap store,Los Angeles,Hannam Chain - Market World,"3030 Sepulveda Blvd, Torrance, CA 90505, United States",http://www.hannamchain.com/torrance_store.php,,
true,Soap store,Los Angeles,Wild Fork,"1130 N Sepulveda Blvd, Manhattan Beach, CA 90266, United States",https://wildforkfoods.com/,,
true,Soap store,Los Angeles,Bristol Farms,"1570 Rosecrans Ave, Manhattan Beach, CA 90266, United States",http://www.bristolfarms.com/,,
true,Soap store,Los Angeles,Hannam Chain,"21305 Hawthorne Blvd, Torrance, CA 90503, United States",,,
true,Soap store,Los Angeles,India Sweets & Grocery,"3920 Sepulveda Blvd, Torrance, CA 90505, United States",,,
true,Soap store,Los Angeles,Tabula Rasa Essentials,"919 Manhattan Ave # A, Manhattan Beach, CA 90266, United States",http://www.tabularasaessentials.com/,,
true,Soap store,Los Angeles,Bristol Farms,"837 Silver Spur Rd, Rolling Hills Estates, CA 90274, United States",https://www.bristolfarms.com/,,
true,Soap store,Los Angeles,Soothe Your Soul,"530 6th St, Hermosa Beach, CA 90254, United States",http://www.sootheyoursoul.com/,,
true,Soap store,Los Angeles,Ralphs,"650 E Carson St, Carson, CA 90745, United States",https://www.ralphs.com/stores/grocery/ca/carson/avalon-carson/703/00256?cid=loc_70300256_gmb,,
true,Soap store,Los Angeles,562 Daisy Market,"501 Daisy Ave, Long Beach, CA 90802, United States",,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"2909 Rolling Hills Rd, Torrance, CA 90505, United States",https://www.ralphs.com/stores/grocery/ca/torrance/country-hills-s-c/703/00728?cid=loc_70300728_gmb,,
true,Soap store,Los Angeles,Hermosa Beauty,"2443 W 208th St E-2, Torrance, CA 90501, United States",https://hermosabeauty.com/,,
true,Soap store,Los Angeles,Ralphs,"5951 Del Amo Blvd, Lakewood, CA 90713, United States",https://www.ralphs.com/stores/grocery/ca/lakewood/lakewood/703/00165?cid=loc_70300165_gmb,,
true,Soap store,Los Angeles,Ralphs,"3330 Yorba Linda Blvd, Fullerton, CA 92831, United States",https://www.ralphs.com/stores/grocery/ca/fullerton/crossroads-center/703/00067?cid=loc_70300067_gmb,,
true,Soap store,Los Angeles,Honey Soap Shop,"5396 Lincoln Ave, Cypress, CA 90630, United States",,,
true,Soap store,Los Angeles,Amazon Fresh,"11340 South St, Cerritos, CA 90703, United States",https://amzn.to/3cE3z9X,,
true,Soap store,Los Angeles,Travertine Atelier,"2005 Raymer Ave Ste. S, Fullerton, CA 92833, United States",http://www.travertinespa.com/,,
true,Soap store,Los Angeles,Urban Retailer$ Living Essence Discount Store,"7922 Rosecrans Ave, Paramount, CA 90723, United States",,,
true,Soap store,Los Angeles,J'S CORNER STORE,"2500 Wabash Ave, Los Angeles, CA 90033, United States",,,
true,Soap store,Los Angeles,A1 Food Store,"10821 Studebaker Rd, Downey, CA 90241, United States",,,
true,Soap store,Los Angeles,Lucky Grass Convenience Store,"331 W Garvey Ave Unit B, Monterey Park, CA 91754, United States",,,
true,Soap store,Los Angeles,General Mercantile,"Market St, Buena Park, CA 90620, United States",,,
true,Soap store,Los Angeles,Dollar Super Store,"1306 W Francisquito Ave, West Covina, CA 91790, United States",,,
true,Soap store,Los Angeles,98 & Up Discount Store,"5003 S Hoover St, Los Angeles, CA 90037, United States",,,
true,Soap store,Los Angeles,98 cents & Up Discount Store,"3321 Hyde Park Blvd, Los Angeles, CA 90043, United States",,,
true,Soap store,Los Angeles,Ralphs,"2600 S Vermont Ave, Los Angeles, CA 90007, United States",https://www.ralphs.com/stores/grocery/ca/los-angeles/renaissance-plaza/703/00294?cid=loc_70300294_gmb,,
true,Soap store,Los Angeles,General Perfume Store,"1162 Main St #2541, Los Angeles, CA 90015, United States",http://www.generalperfume.com/,,
true,Soap store,Los Angeles,Beauty Supply,"5401 S Figueroa St, Los Angeles, CA 90037, United States",https://www.sallybeauty.com/,,
true,Soap store,Los Angeles,Adams Thrifty Store,"4215 Mont Clair St, Los Angeles, CA 90018, United States",,,
true,Soap store,Los Angeles,Heartland Organic & Natural Foods Grocery Store (Artesia) 心田天然有機商店 (南洛店),"17530 Pioneer Blvd, Artesia, CA 90701, United States",https://organicheartland.com/,,
true,Soap store,Los Angeles,Roys Market,"6127 Main St, Los Angeles, CA 90003, United States",https://collectibrothers.com/,,
true,Soap store,Los Angeles,Whole Foods Market,"6400 E Pacific Coast Hwy Ste A-100, Long Beach, CA 90803, United States",https://www.wholefoodsmarket.com/stores/longbeach?utm_source=google&utm_medium=organic&utm_campaign=listings,,
true,Soap store,Los Angeles,Ralphs,"2250 E Carson St, Long Beach, CA 90807, United States",https://www.ralphs.com/stores/grocery/ca/long-beach/cherry-carson/703/00196?cid=loc_70300196_gmb,,
true,Soap store,Los Angeles,Ralphs,"18405 Brookhurst St, Fountain Valley, CA 92708, United States",https://www.ralphs.com/stores/grocery/ca/fountain-valley/fountain-valley-promenande/703/00059?cid=loc_70300059_gmb,,
true,Boutique Cosmetics Store,Los Angeles,VITATIV Cosmetics Store,"18438 Colima Rd #2, Rowland Heights, CA 91748, United States",,,
true,Boutique Cosmetics Store,Los Angeles,kemarie beauty cosmetics,"13901 Amar Rd sp g5-6, La Puente, CA 91746, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Lash Boutique Supply Store,"14312 Ramona Blvd, Baldwin Park, CA 91706, United States",https://lashboutiquesupply.myshopify.com/,,
true,Boutique Cosmetics Store,Los Angeles,Luxury Beauty Store,"1 Mills Cir Suite 909, Ontario, CA 91764, United States",https://www.simon.com/mall/ontario-mills/stores/luxury-beauty-store,,
true,Boutique Cosmetics Store,Los Angeles,WYLDFLWR Beauty + Boutique,"2336 D St, La Verne, CA 91750, United States",,,
true,Boutique Cosmetics Store,Los Angeles,MOXLA,"Eastside End of the Mall, 5060 N Montclair Plaza Ln 1 floor, Montclair, CA 91763, United States",http://www.moxla.com/,,
true,Boutique Cosmetics Store,Los Angeles,ARITAUM THE SOURCE,"#H-116 6980, Beach Blvd, Buena Park, CA 90621, United States",http://us.aritaum.com/,,
true,Boutique Cosmetics Store,Los Angeles,BeautyCorner,"250 W Valley Blvd ste e, San Gabriel, CA 91776, United States",https://beautycornerca.com/,,
true,Boutique Cosmetics Store,Los Angeles,Miaa Beauty Supply,"531 N Azusa Ave, West Covina, CA 91791, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Unique Glam Cosmetics,"12723 Valley View Ave, La Mirada, CA 90638, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Pure Soul Boutique,"160 N Glendora Ave, Glendora, CA 91741, United States",https://www.puresoulshop.com/,,
true,Boutique Cosmetics Store,Los Angeles,Bare Escentuals,"West Covina, CA 91790, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Fresa,"1830 W Whittier Blvd, La Habra, CA 90631, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Perfume Paradise k-10,"1600 E Holt Ave, Pomona, CA 91767, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Infinite Glow Pro Beauty Supply,"112 Plaza Dr #840, West Covina, CA 91791, United States",https://linktr.ee/infiniteglowmakeup,,
true,Boutique Cosmetics Store,Los Angeles,Lannie's Beauty Supply,"437 N Vincent Ave, Covina, CA 91722, United States",,,
true,Boutique Cosmetics Store,Los Angeles,BeautyVaultStores,"19315 E Groverdale St, Covina, CA 91722, United States",https://beautyvaultstore.com/,,
true,Boutique Cosmetics Store,Los Angeles,Eyelash Extensions Supply Lash Love,"13334 Ramona Blvd Ste D, Baldwin Park, CA 91706, United States",http://www.shoplovebeautycosmetics.com/,,
true,Boutique Cosmetics Store,Los Angeles,Perfume Corner,"112 Plaza Dr, West Covina, CA 91790, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Macy's,"1111 Plaza Dr, West Covina, CA 91790, United States",https://www.macys.com/stores/ca/westcovina/plaza-west-covina_485.html,,
true,Boutique Cosmetics Store,Los Angeles,Shibuyala Tokyo Seikatsu Kan (Cosmetics Store) (Camelia Square),"5728 Rosemead Blvd unit 106, Temple City, CA 91780, United States",http://www.shibuyala.com/,,
true,Boutique Cosmetics Store,Los Angeles,Unique Glam Cosmetics,"10845 Main St, El Monte, CA 91731, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Pretty Shops,"515 Valido Rd, Arcadia, CA 91007, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Nordstrom,"400 S Baldwin Ave, Arcadia, CA 91007, United States",https://www.nordstrom.com/store-details/nordstrom-santa-anita?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=345&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Diosa Glam Cosmetics,"5384 Huntington Dr S, Los Angeles, CA 90032, United States",https://www.diosaglamcosmetics.com/,,
true,Boutique Cosmetics Store,Los Angeles,Mila Artistry (Located above the coffee gallery),"2027 Lake Ave, Altadena, CA 91001, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Fragrance Outlet,"100 Citadel Dr #210, Commerce, CA 90040, United States",https://www.fragranceoutlet.com/,,
true,Boutique Cosmetics Store,Los Angeles,BeautyMarks Sunless,"1308 E Colorado Blvd #2136, Pasadena, CA 91106, United States",,,
true,Boutique Cosmetics Store,Los Angeles,The Beauty Shop,"40 Cedar Walk, Long Beach, CA 90802, United States",http://ambercolor.godaddysites.com/,,
true,Boutique Cosmetics Store,Los Angeles,Merle Norman Cosmetics Studio,"2341 Honolulu Ave, Montrose, CA 91020, United States",https://www.merlenormanstudio.com/ca/montrose/mn-3008/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,
true,Boutique Cosmetics Store,Los Angeles,WOW! Store,"4892 Huntington Dr S, Los Angeles, CA 90032, United States",,,
true,Boutique Cosmetics Store,Los Angeles,RXLA the brand,"324 S Palm Ave #C, Alhambra, CA 91803, United States",http://www.shoprxla.com/,,
true,Boutique Cosmetics Store,Los Angeles,Luxury Perfumes,"Montebello, CA 90640, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Mon Cheri Gift Boutique,"222 E Foothill Blvd, Monrovia, CA 91016, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Jaq Kim’s Beauty Supply & Cosmetics,"3100 E Imperial Hwy, Lynwood, CA 90262, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Susy’s Perfumes and Cosmetics,"5720 Imperial Hwy. suite l, South Gate, CA 90280, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Perfume 4 Less,"4255 Florence Ave, Bell, CA 90201, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Nature Collection - The Face Shop,"18421 Colima Rd, Rowland Heights, CA 91748, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Dara Beauty,"321 W Katella Ave Suite 125, Anaheim, CA 92802, United States",https://m.facebook.com/darabeautyusa/posts/450977109019544,,
true,Boutique Cosmetics Store,Los Angeles,The Fragrance Center,"8281 On the Mall, Buena Park, CA 90620, United States",https://thefragrancecenter.net/designer-fragrances-and-perfumes-at-the-best-prices,,
true,Boutique Cosmetics Store,Los Angeles,Kohl's,"MARKETPLACE, 8191 La Palma Ave, Buena Park, CA 90620, United States",https://www.kohls.com/stores/ca/buenapark-589.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,,
true,Boutique Cosmetics Store,Los Angeles,Galleria Cosmetic,"10201 Reseda Blvd #110, Northridge, CA 91324, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Hk Cosmetics & Gifts,"124 N Western Ave, Los Angeles, CA 90004, United States",,,
true,Boutique Cosmetics Store,Los Angeles,selected cosmetics,"20725 Prairie St, Chatsworth, CA 91311, United States",https://selected-cosmetics.com/,,
true,Boutique Cosmetics Store,Los Angeles,Bella’s Cosmetics,"2271 E Palmdale Blvd f, Palmdale, CA 93550, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Blvd Beauty Boutique,"715 W Lancaster Blvd, Lancaster, CA 93534, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Chic Salon & Boutique,"3626 Smith Ave #B, Acton, CA 93510, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Cha Cha Lady,"1140 Commerce Center Dr Unit L6 & 7, Lancaster, CA 93534, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Nordstrom,"102 Caruso Ave, Glendale, CA 91210, United States",https://www.nordstrom.com/store-details/nordstrom-at-the-americana-at-brand?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=340&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Beauty Mark,"1801 W Glenoaks Blvd, Glendale, CA 91201, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Dillard's,"1255 Rancho Vista Blvd, Palmdale, CA 93551, United States",https://www.dillards.com/stores/california/antelope-valley-mall-palmdale/0961,,
true,Boutique Cosmetics Store,Los Angeles,Chic House Forever,"3701 Ocean View Blvd suite e, Montrose, CA 91020, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Shiseido,"3803 W 6th St, Los Angeles, CA 90020, United States",http://www.shiseido.com/,,
true,Boutique Cosmetics Store,Los Angeles,Just One Eye,"915 N Sycamore Ave, Los Angeles, CA 90038, United States",https://justoneeye.com/,,
true,Boutique Cosmetics Store,Los Angeles,BYREDO Los Angeles Silver Lake,"3828 W Sunset Blvd, Los Angeles, CA 90026, United States",https://www.byredo.com/?utm_source=Yext&utm_medium=GMB,,
true,Boutique Cosmetics Store,Los Angeles,MAC Cosmetics,"6801 Hollywood Blvd Space 107-A1-112, Los Angeles, CA 90028, United States",https://stores.maccosmetics.com/us/ca/los-angeles/6801-hollywood-blvd?y_source=1_MTMwMTUxOTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
true,Boutique Cosmetics Store,Los Angeles,Elise Perfume,"121 W Wilson Ave, Glendale, CA 91203, United States",,,
true,Boutique Cosmetics Store,Los Angeles,California Cosmetic Co,"222 Winston St, Los Angeles, CA 90013, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Estee Lauder,"111 Plaza Dr, West Covina, CA 91790, United States",http://esteelauder.com/,,
true,Boutique Cosmetics Store,Los Angeles,Perfume&Gift Gallery,"1215 E Colorado St #104 A, Glendale, CA 91205, United States",,,
true,Boutique Cosmetics Store,Los Angeles,BYREDO Los Angeles Americana,"106 Caruso Ave Suite 106, Glendale, CA 91210, United States",https://www.byredo.com/?utm_source=Yext&utm_medium=GMB,,
true,Boutique Cosmetics Store,Los Angeles,Arsenio Perfume,"1105 S Glendale Ave a, Glendale, CA 91205, United States",,,
true,Boutique Cosmetics Store,Los Angeles,D'or Perfumes,"725 S Glendale Ave, Glendale, CA 91205, United States",http://www.dorperfumes.com/,,
true,Boutique Cosmetics Store,Los Angeles,Bloomingdale's,"103 South Brand Blvd Glendale Galleria, Glendale, CA 91210, United States",https://www.bloomingdales.com/stores/ca/glendale/glendale-galleria_60.html,,
true,Boutique Cosmetics Store,Los Angeles,Roxanne Cosmetics,"14650 Parthenia St, Panorama City, CA 91402, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Jalestt boutique,"321 S Maclay Ave, San Fernando, CA 91340, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Studio Bijioux Salon and Boutique,"18712 Soledad Canyon Rd, Canyon Country, CA 91351, United States",https://www.facebook.com/pages/Studio-Bijoux/318180528221988,,
true,Boutique Cosmetics Store,Los Angeles,Fashion Joy,"1230 San Fernando Rd # E, San Fernando, CA 91340, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Starr Beauty,"9130 Reseda Blvd Suite C, Northridge, CA 91324, United States",https://www.starrbeauty.com/,,
true,Boutique Cosmetics Store,Los Angeles,Glamour Girl at Work,"Etiwanda Ave, Reseda, CA 91335, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Salon Carabella & Carabella Cosmetics & Skin Care,"20263 Kinzie St, Chatsworth, CA 91311, United States",http://www.saloncarabella.com/,,
true,Boutique Cosmetics Store,Los Angeles,Perfume Corner,"24201 Valencia Blvd, Valencia, CA 91355, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Fleurish Beauty Boutique,"23002 Conde Dr, Valencia, CA 91354, United States",,,
true,Boutique Cosmetics Store,Los Angeles,KOKOBÉRNA 1611 | Luxury Organic Skin Care | HEALER’S GOLD Face Oil,"325 N Maple Dr, Beverly Hills, CA 90210, United States",https://www.kokoberna.com/collections/shop,,
true,Boutique Cosmetics Store,Los Angeles,Valerie Beverly Hills,"9564 Dayton Way, Beverly Hills, CA 90210, United States",http://www.valeriebeverlyhills.com/,,
true,Boutique Cosmetics Store,Los Angeles,blooming cosmetics inc,"928 S Western Ave #111, Los Angeles, CA 90006, United States",http://bloomingcosmetics.com/,,
true,Boutique Cosmetics Store,Los Angeles,Shop LA Trading,"940 Crocker St Ste 101, Los Angeles, CA 90021, United States",http://shoplatrading.com/,,
true,Boutique Cosmetics Store,Los Angeles,Heaux Cosmetics,"334 Main St #5009, Los Angeles, CA 90013, United States",https://www.heauxcosmetics.com/,,
true,Boutique Cosmetics Store,Los Angeles,Saint Mauve - Beauty Store,"5131 Avalon Blvd A, Los Angeles, CA 90011, United States",https://saintmauve.com/,,
true,Boutique Cosmetics Store,Los Angeles,L'OCCITANE EN PROVENCE,"10250 Santa Monica Blvd, Los Angeles, CA 90067, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST303&y_source=1_MTM3MjIxMzItNzE1LWxvY2F0aW9uLndlYnNpdGU=,,
true,Boutique Cosmetics Store,Los Angeles,IPSY,"903 Colorado Ave, Santa Monica, CA 90401, United States",https://www.ipsy.com/,,
true,Boutique Cosmetics Store,Los Angeles,Whizin Market Square,"28914 Roadside Dr, Agoura Hills, CA 91301, United States",http://www.whizinmarketsquare.com/,,
true,Boutique Cosmetics Store,Los Angeles,Perfume & Crystal Palace,"613 Ocean Front Walk, Venice, CA 90291, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Avon of Tarzana,"19611 Ventura Blvd # 100, Tarzana, CA 91356, United States",https://www.avon.com/?rep=avon91356,,
true,Boutique Cosmetics Store,Los Angeles,The Well Lived Woman,"120 N Topanga Canyon Blvd #103, Topanga, CA 90290, United States",https://www.welllivedwoman.com/,,
true,Boutique Cosmetics Store,Los Angeles,Bloomingdale's,"14060 Riverside Dr, Sherman Oaks, CA 91423, United States",https://www.bloomingdales.com/stores/ca/shermanoaks/westfield-fashion-square_29.html,,
true,Boutique Cosmetics Store,Los Angeles,Bonita Perfume,"1133 Maple Ave, Los Angeles, CA 90015, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Nordstrom,"220 Broadway, Santa Monica, CA 90401, United States",https://www.nordstrom.com/store-details/nordstrom-santa-monica?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=353&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Boutique of perfumes,"3890 West, Rosecrans Ave, Hawthorne, CA 90250, United States",,,
true,Boutique Cosmetics Store,Los Angeles,INTRINSIC DIOR BOUTIQUE,"630 N La Brea Ave, Inglewood, CA 90302, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Beauty 4U,"13001 Hawthorne Blvd, Hawthorne, CA 90250, United States",,,
true,Boutique Cosmetics Store,Los Angeles,BEAUTY LOOPS,"1757 S Elena Ave, Redondo Beach, CA 90277, United States",http://www.beautyloops.com/,,
true,Boutique Cosmetics Store,Los Angeles,O Boo Ja Beauty Supply,"6583 Atlantic Ave, Long Beach, CA 90805, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Beauty Nation LA Beauty Supply Store,"657 W Redondo Beach Blvd unit 3, Gardena, CA 90247, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Centro Natura/De Amore Boutique Health & Beauty Inside Plaza Americana Space # F-25,"Espacio #F25, 6200 Wilmington Ave, Los Angeles, CA 90001, United States",http://centronatuala.com/,,
true,Boutique Cosmetics Store,Los Angeles,Nordstrom,"21500 Hawthorne Blvd, Torrance, CA 90503, United States",https://www.nordstrom.com/store-details/nordstrom-del-amo-fashion-center?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=342&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Luxury Perfume,"147 W 6th St, Long Beach, CA 90802, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Maxim Beauty Supply & Salon,"7942 Florence Ave, Downey, CA 90240, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Kings Body Oil,"1002 E Pacific Coast Hwy, Long Beach, CA 90806, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Motion Beauty Supply,"615 S Gaffey St, San Pedro, CA 90731, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Perfume Legend,"20700 Avalon Blvd # 440, Carson, CA 90746, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Lancôme,"21500 Hawthorne Blvd, Torrance, CA 90503, United States",https://www.lancome-usa.com/new-and-trending/best-sellers/?GeoRedirectOff&gclid=Cj0KCQjwuLShBhC_ARIsAFod4fIMIBoRyapdzmsYrs_OOhV3n1I2t85sGQ9wj7jjO1CmX5HSF66VP6saArCeEALw_wcB&gclsrc=aw.ds,,
true,Boutique Cosmetics Store,Los Angeles,MAC,"1 World Wy, Los Angeles, CA 90045, United States",https://www.maccosmetics.com/,,
true,Boutique Cosmetics Store,Los Angeles,ZermatSublime Boutique,"14829 Hawthorne Blvd # 102, Lawndale, CA 90260, United States",http://zermatsublimeboutique.com/?utm_source=gmb&utm_medium=referral,,
true,Boutique Cosmetics Store,Los Angeles,Luxury Perfumes,"3525 W Carson St #292a, Torrance, CA 90503, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Exquisite Aesthetics - Beauty Clinic Redondo Beach,"209 Ave I, Redondo Beach, CA 90277, United States",https://exquisiteaesthetics.com/,,
true,Boutique Cosmetics Store,Los Angeles,Candy's Hair & Nail Beauty,"3501 W Century Blvd #C, Inglewood, CA 90303, United States",,,
