lat,lng
44.44,-104.75
44.44,-104.48
44.44,-104.21
44.44,-103.94
44.44,-103.67
44.44,-103.4
44.44,-103.13
44.44,-102.86
44.44,-102.59
44.44,-102.32
44.44,-102.05
44.44,-101.78
44.44,-101.51
44.44,-101.24
44.44,-100.97
44.44,-100.7
44.44,-100.43
44.44,-100.16
44.44,-99.89
44.44,-99.62
44.44,-99.35
44.44,-99.08
44.44,-98.81
44.44,-98.54
44.44,-98.27
44.44,-98.0
44.44,-97.73
44.44,-97.46
44.44,-97.19
44.44,-96.92
44.44,-96.65
44.44,-96.38
44.44,-96.11
44.44,-95.84
44.44,-95.57
44.44,-95.3
44.44,-95.03
44.44,-94.76
44.44,-94.49
44.44,-94.22
44.44,-93.95
44.44,-93.68
44.44,-93.41
44.44,-93.14
44.44,-92.87
44.44,-92.6
44.44,-92.33
44.44,-92.06
44.44,-91.79
44.44,-91.52
44.44,-91.25
44.44,-90.98
44.44,-90.71
44.44,-90.44
44.44,-90.17
44.44,-89.9
44.44,-89.63
44.44,-89.36
44.44,-89.09
44.44,-88.82
44.44,-88.55
44.44,-88.28
44.44,-88.01
44.44,-87.74
44.44,-87.47
44.44,-87.2
44.44,-86.93
44.44,-86.66
44.44,-86.39
44.44,-86.12
44.44,-85.85
44.44,-85.58
44.44,-85.31
44.44,-85.04
44.44,-84.77
44.44,-84.5
44.44,-84.23
44.44,-83.96
44.44,-83.69
44.44,-83.42
44.44,-83.15
44.44,-82.88
44.44,-82.61
44.44,-82.34
44.44,-82.07
44.44,-81.8
44.44,-81.53
44.44,-81.26
44.44,-80.99
44.44,-80.72
44.44,-80.45
44.44,-80.18
44.44,-79.91
44.44,-79.64
44.44,-79.37
44.44,-79.1
44.44,-78.83
44.44,-78.56
44.44,-78.29
44.44,-78.02
44.44,-77.75
44.44,-77.48
44.44,-77.21
44.44,-76.94
44.44,-76.67
44.44,-76.4
44.44,-76.13
44.44,-75.86
44.44,-75.59
44.44,-75.32
44.44,-75.05
44.44,-74.78
44.44,-74.51
44.44,-74.24
44.44,-73.97
44.44,-73.7
44.44,-73.43
44.44,-73.16
44.44,-72.89
44.44,-72.62
44.44,-72.35
44.44,-72.08
44.44,-71.81
44.44,-71.54
44.44,-71.27
44.44,-71.0
44.44,-70.73
44.44,-70.46
44.44,-70.19
44.44,-69.92
44.44,-69.65
44.44,-69.38
44.44,-69.11
44.44,-68.84
44.44,-68.57
44.44,-68.3
44.44,-68.03
44.44,-67.76
44.44,-67.49
44.44,-67.22
44.44,-66.95
44.44,-66.68
44.44,-66.41
44.44,-66.14
44.71,-125.0
44.71,-124.73
44.71,-124.46
44.71,-124.19
44.71,-123.92
44.71,-123.65
44.71,-123.38
44.71,-123.11
44.71,-122.84
44.71,-122.57
44.71,-122.3
44.71,-122.03
44.71,-121.76
44.71,-121.49
44.71,-121.22
44.71,-120.95
44.71,-120.68
44.71,-120.41
44.71,-120.14
44.71,-119.87
44.71,-119.6
44.71,-119.33
44.71,-119.06
44.71,-118.79
44.71,-118.52
44.71,-118.25
44.71,-117.98
44.71,-117.71
44.71,-117.44
44.71,-117.17
44.71,-116.9
44.71,-116.63
44.71,-116.36
44.71,-116.09
44.71,-115.82
44.71,-115.55
44.71,-115.28
44.71,-115.01
44.71,-114.74
44.71,-114.47
44.71,-114.2
44.71,-113.93
44.71,-113.66
44.71,-113.39
44.71,-113.12
44.71,-112.85
44.71,-112.58
44.71,-112.31
44.71,-112.04
44.71,-111.77
44.71,-111.5
44.71,-111.23
44.71,-110.96
44.71,-110.69
44.71,-110.42
44.71,-110.15
44.71,-109.88
44.71,-109.61
44.71,-109.34
44.71,-109.07
44.71,-108.8
44.71,-108.53
44.71,-108.26
44.71,-107.99
44.71,-107.72
44.71,-107.45
44.71,-107.18
44.71,-106.91
44.71,-106.64
44.71,-106.37
44.71,-106.1
44.71,-105.83
44.71,-105.56
44.71,-105.29
44.71,-105.02
44.71,-104.75
44.71,-104.48
44.71,-104.21
44.71,-103.94
44.71,-103.67
44.71,-103.4
44.71,-103.13
44.71,-102.86
44.71,-102.59
44.71,-102.32
44.71,-102.05
44.71,-101.78
44.71,-101.51
44.71,-101.24
44.71,-100.97
44.71,-100.7
44.71,-100.43
44.71,-100.16
44.71,-99.89
44.71,-99.62
44.71,-99.35
44.71,-99.08
44.71,-98.81
44.71,-98.54
44.71,-98.27
44.71,-98.0
44.71,-97.73
44.71,-97.46
44.71,-97.19
44.71,-96.92
44.71,-96.65
44.71,-96.38
44.71,-96.11
44.71,-95.84
44.71,-95.57
44.71,-95.3
44.71,-95.03
44.71,-94.76
44.71,-94.49
44.71,-94.22
44.71,-93.95
44.71,-93.68
44.71,-93.41
44.71,-93.14
44.71,-92.87
44.71,-92.6
44.71,-92.33
44.71,-92.06
44.71,-91.79
44.71,-91.52
44.71,-91.25
44.71,-90.98
44.71,-90.71
44.71,-90.44
44.71,-90.17
44.71,-89.9
44.71,-89.63
44.71,-89.36
44.71,-89.09
44.71,-88.82
44.71,-88.55
44.71,-88.28
44.71,-88.01
44.71,-87.74
44.71,-87.47
44.71,-87.2
44.71,-86.93
44.71,-86.66
44.71,-86.39
44.71,-86.12
44.71,-85.85
44.71,-85.58
44.71,-85.31
44.71,-85.04
44.71,-84.77
44.71,-84.5
44.71,-84.23
44.71,-83.96
44.71,-83.69
44.71,-83.42
44.71,-83.15
44.71,-82.88
44.71,-82.61
44.71,-82.34
44.71,-82.07
44.71,-81.8
44.71,-81.53
44.71,-81.26
44.71,-80.99
44.71,-80.72
44.71,-80.45
44.71,-80.18
44.71,-79.91
44.71,-79.64
44.71,-79.37
44.71,-79.1
44.71,-78.83
44.71,-78.56
44.71,-78.29
44.71,-78.02
44.71,-77.75
44.71,-77.48
44.71,-77.21
44.71,-76.94
44.71,-76.67
44.71,-76.4
44.71,-76.13
44.71,-75.86
44.71,-75.59
44.71,-75.32
44.71,-75.05
44.71,-74.78
44.71,-74.51
44.71,-74.24
44.71,-73.97
44.71,-73.7
44.71,-73.43
44.71,-73.16
44.71,-72.89
44.71,-72.62
44.71,-72.35
44.71,-72.08
44.71,-71.81
44.71,-71.54
44.71,-71.27
44.71,-71.0
44.71,-70.73
44.71,-70.46
44.71,-70.19
44.71,-69.92
44.71,-69.65
44.71,-69.38
44.71,-69.11
44.71,-68.84
44.71,-68.57
44.71,-68.3
44.71,-68.03
44.71,-67.76
44.71,-67.49
44.71,-67.22
44.71,-66.95
44.71,-66.68
44.71,-66.41
44.71,-66.14
44.98,-125.0
44.98,-124.73
44.98,-124.46
44.98,-124.19
44.98,-123.92
44.98,-123.65
44.98,-123.38
44.98,-123.11
44.98,-122.84
44.98,-122.57
44.98,-122.3
44.98,-122.03
44.98,-121.76
44.98,-121.49
44.98,-121.22
44.98,-120.95
44.98,-120.68
44.98,-120.41
44.98,-120.14
44.98,-119.87
44.98,-119.6
44.98,-119.33
44.98,-119.06
44.98,-118.79
44.98,-118.52
44.98,-118.25
44.98,-117.98
44.98,-117.71
44.98,-117.44
44.98,-117.17
44.98,-116.9
44.98,-116.63
44.98,-116.36
44.98,-116.09
44.98,-115.82
44.98,-115.55
44.98,-115.28
44.98,-115.01
44.98,-114.74
44.98,-114.47
44.98,-114.2
44.98,-113.93
44.98,-113.66
44.98,-113.39
44.98,-113.12
44.98,-112.85
44.98,-112.58
44.98,-112.31
44.98,-112.04
44.98,-111.77
44.98,-111.5
44.98,-111.23
44.98,-110.96
44.98,-110.69
44.98,-110.42
44.98,-110.15
44.98,-109.88
44.98,-109.61
44.98,-109.34
44.98,-109.07
44.98,-108.8
44.98,-108.53
44.98,-108.26
44.98,-107.99
44.98,-107.72
44.98,-107.45
44.98,-107.18
44.98,-106.91
44.98,-106.64
44.98,-106.37
44.98,-106.1
44.98,-105.83
44.98,-105.56
44.98,-105.29
44.98,-105.02
44.98,-104.75
44.98,-104.48
44.98,-104.21
44.98,-103.94
44.98,-103.67
44.98,-103.4
44.98,-103.13
44.98,-102.86
44.98,-102.59
44.98,-102.32
44.98,-102.05
44.98,-101.78
44.98,-101.51
44.98,-101.24
44.98,-100.97
44.98,-100.7
44.98,-100.43
44.98,-100.16
44.98,-99.89
44.98,-99.62
44.98,-99.35
44.98,-99.08
44.98,-98.81
44.98,-98.54
44.98,-98.27
44.98,-98.0
44.98,-97.73
44.98,-97.46
44.98,-97.19
44.98,-96.92
44.98,-96.65
44.98,-96.38
44.98,-96.11
44.98,-95.84
44.98,-95.57
44.98,-95.3
44.98,-95.03
44.98,-94.76
44.98,-94.49
44.98,-94.22
44.98,-93.95
44.98,-93.68
44.98,-93.41
44.98,-93.14
44.98,-92.87
44.98,-92.6
44.98,-92.33
44.98,-92.06
44.98,-91.79
44.98,-91.52
44.98,-91.25
44.98,-90.98
44.98,-90.71
44.98,-90.44
44.98,-90.17
44.98,-89.9
44.98,-89.63
44.98,-89.36
44.98,-89.09
44.98,-88.82
44.98,-88.55
44.98,-88.28
44.98,-88.01
44.98,-87.74
44.98,-87.47
44.98,-87.2
44.98,-86.93
44.98,-86.66
44.98,-86.39
44.98,-86.12
44.98,-85.85
44.98,-85.58
44.98,-85.31
44.98,-85.04
44.98,-84.77
44.98,-84.5
44.98,-84.23
44.98,-83.96
44.98,-83.69
44.98,-83.42
44.98,-83.15
44.98,-82.88
44.98,-82.61
44.98,-82.34
44.98,-82.07
44.98,-81.8
44.98,-81.53
44.98,-81.26
44.98,-80.99
44.98,-80.72
44.98,-80.45
44.98,-80.18
44.98,-79.91
44.98,-79.64
44.98,-79.37
44.98,-79.1
44.98,-78.83
44.98,-78.56
44.98,-78.29
44.98,-78.02
44.98,-77.75
44.98,-77.48
44.98,-77.21
44.98,-76.94
44.98,-76.67
44.98,-76.4
44.98,-76.13
44.98,-75.86
44.98,-75.59
44.98,-75.32
44.98,-75.05
44.98,-74.78
44.98,-74.51
44.98,-74.24
44.98,-73.97
44.98,-73.7
44.98,-73.43
44.98,-73.16
44.98,-72.89
44.98,-72.62
44.98,-72.35
44.98,-72.08
44.98,-71.81
44.98,-71.54
44.98,-71.27
44.98,-71.0
44.98,-70.73
44.98,-70.46
44.98,-70.19
44.98,-69.92
44.98,-69.65
44.98,-69.38
44.98,-69.11
44.98,-68.84
44.98,-68.57
44.98,-68.3
44.98,-68.03
44.98,-67.76
44.98,-67.49
44.98,-67.22
44.98,-66.95
44.98,-66.68
44.98,-66.41
44.98,-66.14
45.25,-125.0
45.25,-124.73
45.25,-124.46
45.25,-124.19
45.25,-123.92
45.25,-123.65
45.25,-123.38
45.25,-123.11
45.25,-122.84
45.25,-122.57
45.25,-122.3
45.25,-122.03
45.25,-121.76
45.25,-121.49
45.25,-121.22
45.25,-120.95
45.25,-120.68
45.25,-120.41
45.25,-120.14
45.25,-119.87
45.25,-119.6
45.25,-119.33
45.25,-119.06
45.25,-118.79
45.25,-118.52
45.25,-118.25
45.25,-117.98
45.25,-117.71
45.25,-117.44
45.25,-117.17
45.25,-116.9
45.25,-116.63
45.25,-116.36
45.25,-116.09
45.25,-115.82
45.25,-115.55
45.25,-115.28
45.25,-115.01
45.25,-114.74
45.25,-114.47
45.25,-114.2
45.25,-113.93
45.25,-113.66
45.25,-113.39
45.25,-113.12
45.25,-112.85
45.25,-112.58
45.25,-112.31
45.25,-112.04
45.25,-111.77
45.25,-111.5
45.25,-111.23
45.25,-110.96
45.25,-110.69
45.25,-110.42
45.25,-110.15
45.25,-109.88
45.25,-109.61
45.25,-109.34
45.25,-109.07
45.25,-108.8
45.25,-108.53
45.25,-108.26
45.25,-107.99
45.25,-107.72
45.25,-107.45
45.25,-107.18
45.25,-106.91
45.25,-106.64
45.25,-106.37
45.25,-106.1
45.25,-105.83
45.25,-105.56
45.25,-105.29
45.25,-105.02
45.25,-104.75
45.25,-104.48
45.25,-104.21
45.25,-103.94
45.25,-103.67
45.25,-103.4
45.25,-103.13
45.25,-102.86
45.25,-102.59
45.25,-102.32
45.25,-102.05
45.25,-101.78
45.25,-101.51
45.25,-101.24
45.25,-100.97
45.25,-100.7
45.25,-100.43
45.25,-100.16
45.25,-99.89
45.25,-99.62
45.25,-99.35
45.25,-99.08
45.25,-98.81
45.25,-98.54
45.25,-98.27
45.25,-98.0
45.25,-97.73
45.25,-97.46
45.25,-97.19
45.25,-96.92
45.25,-96.65
45.25,-96.38
45.25,-96.11
45.25,-95.84
45.25,-95.57
45.25,-95.3
45.25,-95.03
45.25,-94.76
45.25,-94.49
45.25,-94.22
45.25,-93.95
45.25,-93.68
45.25,-93.41
45.25,-93.14
45.25,-92.87
45.25,-92.6
45.25,-92.33
45.25,-92.06
45.25,-91.79
45.25,-91.52
45.25,-91.25
45.25,-90.98
45.25,-90.71
45.25,-90.44
45.25,-90.17
45.25,-89.9
45.25,-89.63
45.25,-89.36
45.25,-89.09
45.25,-88.82
45.25,-88.55
45.25,-88.28
45.25,-88.01
45.25,-87.74
45.25,-87.47
45.25,-87.2
45.25,-86.93
45.25,-86.66
45.25,-86.39
45.25,-86.12
45.25,-85.85
45.25,-85.58
45.25,-85.31
45.25,-85.04
45.25,-84.77
45.25,-84.5
45.25,-84.23
45.25,-83.96
45.25,-83.69
45.25,-83.42
45.25,-83.15
45.25,-82.88
45.25,-82.61
45.25,-82.34
45.25,-82.07
45.25,-81.8
45.25,-81.53
45.25,-81.26
45.25,-80.99
45.25,-80.72
45.25,-80.45
45.25,-80.18
45.25,-79.91
45.25,-79.64
45.25,-79.37
45.25,-79.1
45.25,-78.83
45.25,-78.56
45.25,-78.29
45.25,-78.02
45.25,-77.75
45.25,-77.48
45.25,-77.21
45.25,-76.94
45.25,-76.67
45.25,-76.4
45.25,-76.13
45.25,-75.86
45.25,-75.59
45.25,-75.32
45.25,-75.05
45.25,-74.78
45.25,-74.51
45.25,-74.24
45.25,-73.97
45.25,-73.7
45.25,-73.43
45.25,-73.16
45.25,-72.89
45.25,-72.62
45.25,-72.35
45.25,-72.08
45.25,-71.81
45.25,-71.54
45.25,-71.27
45.25,-71.0
45.25,-70.73
45.25,-70.46
45.25,-70.19
45.25,-69.92
45.25,-69.65
45.25,-69.38
45.25,-69.11
45.25,-68.84
45.25,-68.57
45.25,-68.3
45.25,-68.03
45.25,-67.76
45.25,-67.49
45.25,-67.22
45.25,-66.95
45.25,-66.68
45.25,-66.41
45.25,-66.14
45.52,-125.0
45.52,-124.73
45.52,-124.46
45.52,-124.19
45.52,-123.92
45.52,-123.65
45.52,-123.38
45.52,-123.11
45.52,-122.84
45.52,-122.57
45.52,-122.3
45.52,-122.03
45.52,-121.76
45.52,-121.49
45.52,-121.22
45.52,-120.95
45.52,-120.68
45.52,-120.41
45.52,-120.14
45.52,-119.87
45.52,-119.6
45.52,-119.33
45.52,-119.06
45.52,-118.79
45.52,-118.52
45.52,-118.25
45.52,-117.98
45.52,-117.71
45.52,-117.44
45.52,-117.17
45.52,-116.9
45.52,-116.63
45.52,-116.36
45.52,-116.09
45.52,-115.82
45.52,-115.55
45.52,-115.28
45.52,-115.01
45.52,-114.74
45.52,-114.47
45.52,-114.2
45.52,-113.93
45.52,-113.66
45.52,-113.39
45.52,-113.12
45.52,-112.85
45.52,-112.58
45.52,-112.31
45.52,-112.04
45.52,-111.77
45.52,-111.5
45.52,-111.23
45.52,-110.96
45.52,-110.69
45.52,-110.42
45.52,-110.15
45.52,-109.88
45.52,-109.61
45.52,-109.34
45.52,-109.07
45.52,-108.8
45.52,-108.53
45.52,-108.26
45.52,-107.99
45.52,-107.72
45.52,-107.45
45.52,-107.18
45.52,-106.91
45.52,-106.64
45.52,-106.37
45.52,-106.1
45.52,-105.83
45.52,-105.56
45.52,-105.29
45.52,-105.02
45.52,-104.75
45.52,-104.48
45.52,-104.21
45.52,-103.94
45.52,-103.67
45.52,-103.4
45.52,-103.13
45.52,-102.86
45.52,-102.59
45.52,-102.32
45.52,-102.05
45.52,-101.78
45.52,-101.51
45.52,-101.24
45.52,-100.97
45.52,-100.7
45.52,-100.43
45.52,-100.16
45.52,-99.89
45.52,-99.62
45.52,-99.35
45.52,-99.08
45.52,-98.81
45.52,-98.54
45.52,-98.27
45.52,-98.0
45.52,-97.73
45.52,-97.46
45.52,-97.19
45.52,-96.92
45.52,-96.65
45.52,-96.38
45.52,-96.11
45.52,-95.84
45.52,-95.57
45.52,-95.3
45.52,-95.03
45.52,-94.76
45.52,-94.49
45.52,-94.22
45.52,-93.95
45.52,-93.68
45.52,-93.41
45.52,-93.14
45.52,-92.87
45.52,-92.6
45.52,-92.33
45.52,-92.06
45.52,-91.79
45.52,-91.52
45.52,-91.25
45.52,-90.98
45.52,-90.71
45.52,-90.44
45.52,-90.17
45.52,-89.9
45.52,-89.63
45.52,-89.36
45.52,-89.09
45.52,-88.82
45.52,-88.55
45.52,-88.28
45.52,-88.01
45.52,-87.74
45.52,-87.47
45.52,-87.2
45.52,-86.93
45.52,-86.66
45.52,-86.39
45.52,-86.12
45.52,-85.85
45.52,-85.58
45.52,-85.31
45.52,-85.04
45.52,-84.77
45.52,-84.5
45.52,-84.23
45.52,-83.96
45.52,-83.69
45.52,-83.42
45.52,-83.15
45.52,-82.88
45.52,-82.61
45.52,-82.34
45.52,-82.07
45.52,-81.8
45.52,-81.53
45.52,-81.26
45.52,-80.99
45.52,-80.72
45.52,-80.45
45.52,-80.18
45.52,-79.91
45.52,-79.64
45.52,-79.37
45.52,-79.1
45.52,-78.83
45.52,-78.56
45.52,-78.29
45.52,-78.02
45.52,-77.75
45.52,-77.48
45.52,-77.21
45.52,-76.94
45.52,-76.67
45.52,-76.4
45.52,-76.13
45.52,-75.86
45.52,-75.59
45.52,-75.32
45.52,-75.05
45.52,-74.78
45.52,-74.51
45.52,-74.24
45.52,-73.97
45.52,-73.7
45.52,-73.43
45.52,-73.16
45.52,-72.89
45.52,-72.62
45.52,-72.35
45.52,-72.08
45.52,-71.81
45.52,-71.54
45.52,-71.27
45.52,-71.0
45.52,-70.73
45.52,-70.46
45.52,-70.19
45.52,-69.92
45.52,-69.65
45.52,-69.38
45.52,-69.11
45.52,-68.84
45.52,-68.57
45.52,-68.3
45.52,-68.03
45.52,-67.76
45.52,-67.49
45.52,-67.22
45.52,-66.95
45.52,-66.68
45.52,-66.41
45.52,-66.14
45.79,-125.0
45.79,-124.73
45.79,-124.46
45.79,-124.19
45.79,-123.92
45.79,-123.65
45.79,-123.38
45.79,-123.11
45.79,-122.84
45.79,-122.57
45.79,-122.3
45.79,-122.03
45.79,-121.76
45.79,-121.49
45.79,-121.22
45.79,-120.95
45.79,-120.68
45.79,-120.41
45.79,-120.14
45.79,-119.87
45.79,-119.6
45.79,-119.33
45.79,-119.06
45.79,-118.79
45.79,-118.52
45.79,-118.25
45.79,-117.98
45.79,-117.71
45.79,-117.44
45.79,-117.17
45.79,-116.9
45.79,-116.63
45.79,-116.36
45.79,-116.09
45.79,-115.82
45.79,-115.55
45.79,-115.28
45.79,-115.01
45.79,-114.74
45.79,-114.47
45.79,-114.2
45.79,-113.93
45.79,-113.66
45.79,-113.39
45.79,-113.12
45.79,-112.85
45.79,-112.58
45.79,-112.31
45.79,-112.04
45.79,-111.77
45.79,-111.5
45.79,-111.23
45.79,-110.96
45.79,-110.69
45.79,-110.42
45.79,-110.15
45.79,-109.88
45.79,-109.61
45.79,-109.34
45.79,-109.07
45.79,-108.8
45.79,-108.53
45.79,-108.26
45.79,-107.99
45.79,-107.72
45.79,-107.45
45.79,-107.18
45.79,-106.91
45.79,-106.64
45.79,-106.37
45.79,-106.1
45.79,-105.83
45.79,-105.56
45.79,-105.29
45.79,-105.02
45.79,-104.75
45.79,-104.48
45.79,-104.21
45.79,-103.94
45.79,-103.67
45.79,-103.4
45.79,-103.13
45.79,-102.86
45.79,-102.59
45.79,-102.32
45.79,-102.05
45.79,-101.78
45.79,-101.51
45.79,-101.24
45.79,-100.97
45.79,-100.7
45.79,-100.43
45.79,-100.16
45.79,-99.89
45.79,-99.62
45.79,-99.35
45.79,-99.08
45.79,-98.81
45.79,-98.54
45.79,-98.27
45.79,-98.0
45.79,-97.73
45.79,-97.46
45.79,-97.19
45.79,-96.92
45.79,-96.65
45.79,-96.38
45.79,-96.11
45.79,-95.84
45.79,-95.57
45.79,-95.3
45.79,-95.03
45.79,-94.76
45.79,-94.49
45.79,-94.22
45.79,-93.95
45.79,-93.68
45.79,-93.41
45.79,-93.14
45.79,-92.87
45.79,-92.6
45.79,-92.33
45.79,-92.06
45.79,-91.79
45.79,-91.52
45.79,-91.25
45.79,-90.98
45.79,-90.71
45.79,-90.44
45.79,-90.17
45.79,-89.9
45.79,-89.63
45.79,-89.36
45.79,-89.09
45.79,-88.82
45.79,-88.55
45.79,-88.28
45.79,-88.01
45.79,-87.74
45.79,-87.47
45.79,-87.2
45.79,-86.93
45.79,-86.66
45.79,-86.39
45.79,-86.12
45.79,-85.85
45.79,-85.58
45.79,-85.31
45.79,-85.04
45.79,-84.77
45.79,-84.5
45.79,-84.23
45.79,-83.96
45.79,-83.69
45.79,-83.42
45.79,-83.15
45.79,-82.88
45.79,-82.61
45.79,-82.34
45.79,-82.07
45.79,-81.8
45.79,-81.53
45.79,-81.26
45.79,-80.99
45.79,-80.72
45.79,-80.45
45.79,-80.18
45.79,-79.91
45.79,-79.64
45.79,-79.37
45.79,-79.1
45.79,-78.83
45.79,-78.56
45.79,-78.29
45.79,-78.02
45.79,-77.75
45.79,-77.48
45.79,-77.21
45.79,-76.94
45.79,-76.67
45.79,-76.4
45.79,-76.13
45.79,-75.86
45.79,-75.59
45.79,-75.32
45.79,-75.05
45.79,-74.78
45.79,-74.51
45.79,-74.24
45.79,-73.97
45.79,-73.7
45.79,-73.43
45.79,-73.16
45.79,-72.89
45.79,-72.62
45.79,-72.35
45.79,-72.08
45.79,-71.81
45.79,-71.54
45.79,-71.27
45.79,-71.0
45.79,-70.73
45.79,-70.46
45.79,-70.19
45.79,-69.92
45.79,-69.65
45.79,-69.38
45.79,-69.11
45.79,-68.84
45.79,-68.57
45.79,-68.3
45.79,-68.03
45.79,-67.76
45.79,-67.49
45.79,-67.22
45.79,-66.95
45.79,-66.68
45.79,-66.41
45.79,-66.14
46.06,-125.0
46.06,-124.73
46.06,-124.46
46.06,-124.19
46.06,-123.92
46.06,-123.65
46.06,-123.38
46.06,-123.11
46.06,-122.84
46.06,-122.57
46.06,-122.3
46.06,-122.03
46.06,-121.76
46.06,-121.49
46.06,-121.22
46.06,-120.95
46.06,-120.68
46.06,-120.41
46.06,-120.14
46.06,-119.87
46.06,-119.6
46.06,-119.33
46.06,-119.06
46.06,-118.79
46.06,-118.52
46.06,-118.25
46.06,-117.98
46.06,-117.71
46.06,-117.44
46.06,-117.17
46.06,-116.9
46.06,-116.63
46.06,-116.36
46.06,-116.09
46.06,-115.82
46.06,-115.55
46.06,-115.28
46.06,-115.01
46.06,-114.74
46.06,-114.47
46.06,-114.2
46.06,-113.93
46.06,-113.66
46.06,-113.39
46.06,-113.12
46.06,-112.85
46.06,-112.58
46.06,-112.31
46.06,-112.04
46.06,-111.77
46.06,-111.5
46.06,-111.23
46.06,-110.96
46.06,-110.69
46.06,-110.42
46.06,-110.15
46.06,-109.88
46.06,-109.61
46.06,-109.34
46.06,-109.07
46.06,-108.8
46.06,-108.53
46.06,-108.26
46.06,-107.99
46.06,-107.72
46.06,-107.45
46.06,-107.18
46.06,-106.91
46.06,-106.64
46.06,-106.37
46.06,-106.1
46.06,-105.83
46.06,-105.56
46.06,-105.29
46.06,-105.02
46.06,-104.75
46.06,-104.48
46.06,-104.21
46.06,-103.94
46.06,-103.67
46.06,-103.4
46.06,-103.13
46.06,-102.86
46.06,-102.59
46.06,-102.32
46.06,-102.05
46.06,-101.78
46.06,-101.51
46.06,-101.24
46.06,-100.97
46.06,-100.7
46.06,-100.43
46.06,-100.16
46.06,-99.89
46.06,-99.62
46.06,-99.35
46.06,-99.08
46.06,-98.81
46.06,-98.54
46.06,-98.27
46.06,-98.0
46.06,-97.73
46.06,-97.46
46.06,-97.19
46.06,-96.92
46.06,-96.65
46.06,-96.38
46.06,-96.11
46.06,-95.84
46.06,-95.57
46.06,-95.3
46.06,-95.03
46.06,-94.76
46.06,-94.49
46.06,-94.22
46.06,-93.95
46.06,-93.68
46.06,-93.41
46.06,-93.14
46.06,-92.87
46.06,-92.6
46.06,-92.33
46.06,-92.06
46.06,-91.79
46.06,-91.52
46.06,-91.25
46.06,-90.98
46.06,-90.71
46.06,-90.44
46.06,-90.17
46.06,-89.9
46.06,-89.63
46.06,-89.36
46.06,-89.09
46.06,-88.82
46.06,-88.55
46.06,-88.28
46.06,-88.01
46.06,-87.74
46.06,-87.47
46.06,-87.2
46.06,-86.93
46.06,-86.66
46.06,-86.39
46.06,-86.12
46.06,-85.85
46.06,-85.58
46.06,-85.31
46.06,-85.04
46.06,-84.77
46.06,-84.5
46.06,-84.23
46.06,-83.96
46.06,-83.69
46.06,-83.42
46.06,-83.15
46.06,-82.88
46.06,-82.61
46.06,-82.34
46.06,-82.07
46.06,-81.8
46.06,-81.53
46.06,-81.26
46.06,-80.99
46.06,-80.72
46.06,-80.45
46.06,-80.18
46.06,-79.91
46.06,-79.64
46.06,-79.37
46.06,-79.1
46.06,-78.83
46.06,-78.56
46.06,-78.29
46.06,-78.02
46.06,-77.75
46.06,-77.48
46.06,-77.21
46.06,-76.94
46.06,-76.67
46.06,-76.4
46.06,-76.13
46.06,-75.86
46.06,-75.59
46.06,-75.32
46.06,-75.05
46.06,-74.78
46.06,-74.51
46.06,-74.24
46.06,-73.97
46.06,-73.7
46.06,-73.43
46.06,-73.16
46.06,-72.89
46.06,-72.62
46.06,-72.35
46.06,-72.08
46.06,-71.81
46.06,-71.54
46.06,-71.27
46.06,-71.0
46.06,-70.73
46.06,-70.46
46.06,-70.19
46.06,-69.92
46.06,-69.65
46.06,-69.38
46.06,-69.11
46.06,-68.84
46.06,-68.57
46.06,-68.3
46.06,-68.03
46.06,-67.76
46.06,-67.49
46.06,-67.22
46.06,-66.95
46.06,-66.68
46.06,-66.41
46.06,-66.14
46.33,-125.0
46.33,-124.73
46.33,-124.46
46.33,-124.19
46.33,-123.92
46.33,-123.65
46.33,-123.38
46.33,-123.11
46.33,-122.84
46.33,-122.57
46.33,-122.3
46.33,-122.03
46.33,-121.76
46.33,-121.49
46.33,-121.22
46.33,-120.95
46.33,-120.68
46.33,-120.41
46.33,-120.14
46.33,-119.87
46.33,-119.6
46.33,-119.33
46.33,-119.06
46.33,-118.79
46.33,-118.52
46.33,-118.25
46.33,-117.98
46.33,-117.71
46.33,-117.44
46.33,-117.17
46.33,-116.9
46.33,-116.63
46.33,-116.36
46.33,-116.09
46.33,-115.82
46.33,-115.55
46.33,-115.28
46.33,-115.01
46.33,-114.74
46.33,-114.47
46.33,-114.2
46.33,-113.93
46.33,-113.66
46.33,-113.39
46.33,-113.12
46.33,-112.85
46.33,-112.58
46.33,-112.31
46.33,-112.04
46.33,-111.77
46.33,-111.5
46.33,-111.23
46.33,-110.96
46.33,-110.69
46.33,-110.42
46.33,-110.15
46.33,-109.88
46.33,-109.61
46.33,-109.34
46.33,-109.07
46.33,-108.8
46.33,-108.53
46.33,-108.26
46.33,-107.99
46.33,-107.72
46.33,-107.45
46.33,-107.18
46.33,-106.91
46.33,-106.64
46.33,-106.37
46.33,-106.1
46.33,-105.83
46.33,-105.56
46.33,-105.29
46.33,-105.02
46.33,-104.75
46.33,-104.48
46.33,-104.21
46.33,-103.94
46.33,-103.67
46.33,-103.4
46.33,-103.13
46.33,-102.86
46.33,-102.59
46.33,-102.32
46.33,-102.05
46.33,-101.78
46.33,-101.51
46.33,-101.24
46.33,-100.97
46.33,-100.7
46.33,-100.43
46.33,-100.16
46.33,-99.89
46.33,-99.62
46.33,-99.35
